timestamp,gaze_x,gaze_y,lx,ly,lmaj,lmin,langle,rx,ry,rmaj,rmin,rangle
0.2236313819885254,160,272,490.0972900390625,147.14015197753906,60.992332458496094,95.49298858642578,138.00921630859375,158.1575927734375,228.35653686523438,99.16624450683594,133.52244567871094,147.48316955566406
0.397275447845459,225,250,460.3072509765625,135.07093811035156,63.53564453125,99.09027099609375,133.23875427246094,198.71759033203125,237.6524200439453,106.5599365234375,118.98298645019531,124.10505676269531
0.6104815006256104,223,253,455.990234375,134.4896240234375,63.77229309082031,95.61320495605469,142.6198272705078,197.2495574951172,238.86944580078125,110.71835327148438,120.7802734375,125.40301513671875
0.8065619468688965,212,257,456.0257263183594,136.1584930419922,65.87586975097656,101.1500473022461,143.4734344482422,197.4376220703125,238.14443969726562,106.02240753173828,120.94023895263672,141.37823486328125
0.989248514175415,297,261,440.56793212890625,140.2807159423828,72.5264892578125,99.05084991455078,142.75389099121094,219.6836700439453,232.61170959472656,114.28709411621094,124.5456314086914,39.2713737487793
1.198697805404663,294,249,443.349609375,141.4253692626953,74.41959381103516,100.19757080078125,139.82666015625,227.3179931640625,236.54835510253906,86.66432189941406,140.15345764160156,22.3830509185791
1.3589177131652832,300,261,445.5586853027344,142.657958984375,74.49958801269531,102.7467041015625,144.29920959472656,219.5281219482422,231.7598114013672,110.45116424560547,127.22328186035156,10.822083473205566
1.5425631999969482,299,262,446.4352722167969,142.86383056640625,75.41152954101562,102.77216339111328,144.1121063232422,217.07192993164062,231.333984375,112.15678405761719,127.28742980957031,12.079079627990723
1.746016025543213,380,252,386.4739685058594,128.43472290039062,81.28380584716797,87.84169006347656,158.38328552246094,290.63677978515625,232.0716552734375,105.21472930908203,134.4224853515625,37.45315170288086
1.9307584762573242,374,258,391.6997985839844,130.86607360839844,76.779296875,90.76789093017578,162.4112548828125,276.01788330078125,231.72698974609375,112.58638000488281,134.57757568359375,39.521034240722656
2.106325149536133,365,261,406.9495849609375,141.70498657226562,82.94673919677734,97.07823181152344,139.12997436523438,262.6609802246094,228.30650329589844,110.57806396484375,134.18740844726562,32.583248138427734
2.2524757385253906,357,268,416.1380615234375,147.42601013183594,82.97098541259766,101.16780090332031,134.2344512939453,256.75482177734375,224.67727661132812,109.57588958740234,136.47012329101562,34.94395065307617
2.4166383743286133,303,260,437.6815185546875,148.5912628173828,77.51649475097656,101.79959106445312,136.4247589111328,235.65586853027344,234.02084350585938,90.36334991455078,136.25912475585938,24.640308380126953
2.6146457195281982,317,268,437.3858947753906,151.39523315429688,77.60432434082031,105.39584350585938,134.7157440185547,233.57974243164062,229.4130096435547,103.02366638183594,130.2871551513672,12.795319557189941
2.8159101009368896,303,263,437.781005859375,151.87130737304688,76.44645690917969,103.85993194580078,135.5638885498047,237.1048583984375,233.62783813476562,88.06053161621094,137.50494384765625,24.66686248779297
2.9780170917510986,365,256,410.4804382324219,144.41436767578125,78.74128723144531,94.0174560546875,122.92546844482422,260.602783203125,229.30007934570312,111.38763427734375,131.17332458496094,37.51508331298828
3.1489882469177246,366,253,412.565673828125,144.90089416503906,78.85799407958984,94.96065521240234,118.28215789794922,258.4078063964844,229.37586975097656,109.96118927001953,132.85308837890625,37.17313003540039
3.3162338733673096,366,254,411.83544921875,145.67111206054688,79.96438598632812,95.3306655883789,117.70474243164062,259.2763366699219,229.24688720703125,111.69794464111328,132.00584411621094,41.09993362426758
3.450324058532715,366,258,411.8285217285156,147.2479248046875,80.53820037841797,95.05894470214844,118.56868743896484,258.94952392578125,227.66148376464844,110.24544525146484,134.25205993652344,39.210636138916016
3.6528751850128174,448,257,380.9974670410156,147.23507690429688,81.53742218017578,97.3262710571289,100.71370697021484,295.5184020996094,218.00140380859375,115.51960754394531,136.22203063964844,36.42704391479492
3.8264260292053223,437,256,386.07891845703125,148.33493041992188,83.14417266845703,97.76618194580078,105.14469909667969,288.5799255371094,220.5850830078125,116.94291687011719,137.4635467529297,34.611507415771484
4.005927324295044,434,260,389.26446533203125,149.85992431640625,82.13141632080078,98.94511413574219,109.18714904785156,284.228271484375,219.47683715820312,118.41890716552734,139.43162536621094,31.807689666748047
4.19541597366333,428,259,388.8855895996094,150.9276885986328,84.32727813720703,99.90177154541016,108.19772338867188,284.6833190917969,221.461181640625,118.1159896850586,137.6785430908203,38.668678283691406
4.396592140197754,419,262,393.1148681640625,152.08116149902344,84.37224578857422,99.35641479492188,114.91870880126953,281.7515869140625,222.13291931152344,120.02141571044922,139.15264892578125,37.83039093017578
4.561485767364502,468,239,369.9180908203125,147.1730499267578,84.3199691772461,99.33480072021484,96.61967468261719,314.19171142578125,225.74424743652344,111.65959167480469,139.48976135253906,35.89361572265625
4.768057346343994,444,241,382.78143310546875,148.5620574951172,84.77713012695312,100.41354370117188,106.50181579589844,306.70892333984375,228.30686950683594,114.85643768310547,139.81103515625,39.43231964111328
4.955633878707886,443,254,389.60516357421875,154.5484619140625,84.41187286376953,104.05354309082031,106.99832916259766,303.67291259765625,222.63490295410156,118.26541137695312,140.083740234375,37.30093765258789
5.134088039398193,429,260,394.52703857421875,156.13101196289062,84.90422821044922,102.23977661132812,113.19854736328125,299.1338195800781,222.29237365722656,118.58209991455078,140.53683471679688,38.383907318115234
5.279479026794434,407,246,401.4383850097656,150.58802795410156,84.09477996826172,100.38961791992188,117.89358520507812,290.32965087890625,231.47694396972656,117.28490447998047,137.9848175048828,35.15409851074219
5.475920915603638,388,249,408.0251770019531,151.55062866210938,83.47872924804688,101.09984588623047,124.35045623779297,281.9559326171875,233.767578125,117.03289794921875,136.01283264160156,33.06221008300781
5.67038893699646,491,253,364.69439697265625,157.08358764648438,85.91853332519531,100.89405822753906,95.29754638671875,337.255859375,217.8790740966797,108.8388442993164,142.41249084472656,33.49652099609375
5.8434062004089355,467,250,373.9020080566406,157.29672241210938,84.35824584960938,103.1808853149414,102.96656799316406,327.1707763671875,224.9721221923828,111.93936157226562,139.45370483398438,36.219329833984375
6.005864858627319,488,251,362.1590881347656,158.8396453857422,83.85758209228516,98.5554428100586,91.91255187988281,345.75384521484375,220.84432983398438,103.07617950439453,138.64520263671875,33.73807144165039
6.178361177444458,459,261,371.3648376464844,159.78408813476562,79.99154663085938,96.87158966064453,102.7273941040039,330.0218811035156,223.39944458007812,107.8156509399414,133.61444091796875,36.09971618652344
6.338394641876221,442,257,368.83343505859375,155.8907928466797,74.06800842285156,88.36717224121094,102.0378646850586,328.1526794433594,230.18423461914062,108.72694396972656,120.42937469482422,35.5528564453125
6.513235807418823,421,268,371.47674560546875,156.0062255859375,70.13362121582031,85.22032165527344,100.79064178466797,328.4070739746094,225.70130920410156,94.3260726928711,117.36912536621094,42.945098876953125
6.660554647445679,420,265,371.3445129394531,154.6531219482422,70.81884765625,84.51958465576172,98.35501861572266,328.94677734375,226.51617431640625,93.19281005859375,116.70619201660156,43.37053680419922
6.834510803222656,413,255,375.6408996582031,151.53285217285156,72.29486846923828,86.9390869140625,100.12283325195312,324.2613220214844,231.0266876220703,94.30216217041016,118.73802185058594,45.31332778930664
6.987079858779907,408,251,378.14227294921875,150.38818359375,72.93926239013672,87.54063415527344,102.54761505126953,321.2325134277344,233.34323120117188,95.73333740234375,119.79281616210938,47.44889450073242
7.151021718978882,406,254,379.3978576660156,151.666259765625,74.4007797241211,88.17147827148438,105.61067199707031,318.8433837890625,232.88934326171875,97.42281341552734,121.35909271240234,47.61860275268555
7.3090598583221436,407,253,379.9012145996094,151.60316467285156,72.97875213623047,89.97846984863281,104.70760345458984,318.0106506347656,232.93585205078125,97.82762145996094,121.1583480834961,48.75379943847656
