timestamp,gaze_x,gaze_y,left_pupil_x,left_pupil_y,left_axis_major,left_axis_minor,left_angle,right_pupil_x,right_pupil_y,right_axis_major,right_axis_minor,right_angle
19:04:22.232,429,304,279.45538330078125,266.6270446777344,6.486620903015137,10.350255012512207,35.32297134399414,498.28125,281.49420166015625,168.26605224609375,182.4184112548828,8.036531448364258
19:04:22.287,300,323,308.98699951171875,258.85260009765625,4.709869861602783,41.06950759887695,88.89817810058594,503.1631164550781,267.9458312988281,158.51222229003906,172.33282470703125,16.938295364379883
19:04:22.356,300,323,308.98699951171875,258.85260009765625,4.709869861602783,41.06950759887695,88.89817810058594,503.1631164550781,267.9458312988281,158.51222229003906,172.33282470703125,16.938295364379883
19:04:22.411,300,323,308.98699951171875,258.85260009765625,4.709869861602783,41.06950759887695,88.89817810058594,503.1631164550781,267.9458312988281,158.51222229003906,172.33282470703125,16.938295364379883
19:04:22.469,259,317,343.92974853515625,221.36203002929688,92.57147216796875,113.89984130859375,130.3251495361328,503.1631164550781,267.9458312988281,158.51222229003906,172.33282470703125,16.938295364379883
19:04:22.589,316,334,343.92974853515625,221.36203002929688,92.57147216796875,113.89984130859375,130.3251495361328,470.2585144042969,239.79026794433594,22.55242919921875,23.780925750732422,79.33541870117188
19:04:22.661,316,334,343.92974853515625,221.36203002929688,92.57147216796875,113.89984130859375,130.3251495361328,470.2585144042969,239.79026794433594,22.55242919921875,23.780925750732422,79.33541870117188
19:04:22.747,297,326,343.5924072265625,221.21080017089844,86.1607666015625,107.3734130859375,131.20748901367188,470.07440185546875,240.3121795654297,21.69717788696289,21.931442260742188,57.669776916503906
19:04:22.802,338,343,343.5924072265625,221.21080017089844,86.1607666015625,107.3734130859375,131.20748901367188,469.6097412109375,240.3783721923828,20.19472885131836,21.26277732849121,127.31280517578125
19:04:22.838,338,343,343.5924072265625,221.21080017089844,86.1607666015625,107.3734130859375,131.20748901367188,469.6097412109375,240.3783721923828,20.19472885131836,21.26277732849121,127.31280517578125
19:04:22.875,338,343,343.5924072265625,221.21080017089844,86.1607666015625,107.3734130859375,131.20748901367188,469.6097412109375,240.3783721923828,20.19472885131836,21.26277732849121,127.31280517578125
19:04:22.958,306,315,346.7240905761719,219.24436950683594,86.93804168701172,107.91793823242188,130.99795532226562,461.3106689453125,250.17221069335938,24.94554328918457,38.28345489501953,42.44870376586914
19:04:23.046,306,315,346.7240905761719,219.24436950683594,86.93804168701172,107.91793823242188,130.99795532226562,461.3106689453125,250.17221069335938,24.94554328918457,38.28345489501953,42.44870376586914
19:04:23.171,306,315,346.7240905761719,219.24436950683594,86.93804168701172,107.91793823242188,130.99795532226562,461.3106689453125,250.17221069335938,24.94554328918457,38.28345489501953,42.44870376586914
19:04:23.308,322,325,344.84375,219.72967529296875,85.96906280517578,106.13324737548828,131.77159118652344,468.0,243.29603576660156,7.5977091789245605,8.312079429626465,90.0
19:04:23.464,363,306,342.9439697265625,188.64483642578125,74.69062042236328,103.07946014404297,123.74481201171875,467.0880126953125,234.75804138183594,15.606744766235352,74.3445053100586,179.1874237060547
19:04:23.574,371,266,339.48748779296875,196.28353881835938,72.26995086669922,88.67255401611328,111.95999145507812,457.0194396972656,273.15802001953125,12.596741676330566,19.009180068969727,88.41071319580078
19:04:23.640,371,266,339.48748779296875,196.28353881835938,72.26995086669922,88.67255401611328,111.95999145507812,457.0194396972656,273.15802001953125,12.596741676330566,19.009180068969727,88.41071319580078
19:04:23.686,361,273,339.48748779296875,196.28353881835938,72.26995086669922,88.67255401611328,111.95999145507812,457.0,264.2960205078125,7.5977091789245605,8.312079429626465,90.0
19:04:23.739,389,297,334.81768798828125,203.7071533203125,79.35826873779297,102.34644317626953,125.33549499511719,457.0,264.2960205078125,7.5977091789245605,8.312079429626465,90.0
19:04:23.827,389,297,334.81768798828125,203.7071533203125,79.35826873779297,102.34644317626953,125.33549499511719,457.0,264.2960205078125,7.5977091789245605,8.312079429626465,90.0
19:04:23.876,363,294,334.81768798828125,203.7071533203125,79.35826873779297,102.34644317626953,125.33549499511719,458.96002197265625,258.2209777832031,7.568222522735596,8.377774238586426,63.123146057128906
19:04:23.921,391,295,334.81768798828125,203.7071533203125,79.35826873779297,102.34644317626953,125.33549499511719,451.1915283203125,266.19927978515625,7.516337871551514,8.893682479858398,75.22407531738281
19:04:24.042,391,295,334.81768798828125,203.7071533203125,79.35826873779297,102.34644317626953,125.33549499511719,451.1915283203125,266.19927978515625,7.516337871551514,8.893682479858398,75.22407531738281
19:04:24.075,387,295,334.81768798828125,203.7071533203125,79.35826873779297,102.34644317626953,125.33549499511719,451.16021728515625,265.3416442871094,8.039055824279785,9.001070022583008,70.31478118896484
19:04:24.236,382,295,337.9477233886719,201.15773010253906,65.01038360595703,95.32807159423828,128.44784545898438,451.3441467285156,264.87237548828125,7.942624092102051,8.989736557006836,106.80130767822266
