timestamp,gaze_x,gaze_y,left_pupil_x,left_pupil_y,left_axis_major,left_axis_minor,left_angle,right_pupil_x,right_pupil_y,right_axis_major,right_axis_minor,right_angle
0.23285460472106934,494,277,195.80784606933594,156.1541748046875,58.19994354248047,59.40077590942383,160.21043395996094,201.7997283935547,321.2043151855469,36.933876037597656,55.248783111572266,18.92261505126953
0.43211960792541504,485,290,206.28103637695312,160.6479949951172,56.80648422241211,58.912818908691406,162.35765075683594,201.93605041503906,319.3301696777344,41.13882064819336,56.65232467651367,21.175514221191406
0.5133829116821289,487,292,206.28103637695312,160.6479949951172,56.80648422241211,58.912818908691406,162.35765075683594,203.1243438720703,318.46923828125,41.107688903808594,57.373695373535156,22.986387252807617
0.6537959575653076,487,292,206.28103637695312,160.6479949951172,56.80648422241211,58.912818908691406,162.35765075683594,203.1243438720703,318.46923828125,41.107688903808594,57.373695373535156,22.986387252807617
0.7656300067901611,486,304,204.2865447998047,164.51905822753906,60.554847717285156,60.85172653198242,108.30780792236328,202.2910919189453,319.178955078125,41.68860626220703,58.86433792114258,23.410303115844727
0.8803842067718506,486,304,204.2865447998047,164.51905822753906,60.554847717285156,60.85172653198242,108.30780792236328,202.2910919189453,319.178955078125,41.68860626220703,58.86433792114258,23.410303115844727
1.121476173400879,484,301,204.2865447998047,164.51905822753906,60.554847717285156,60.85172653198242,108.30780792236328,201.4047393798828,319.94244384765625,42.00275802612305,58.18284225463867,23.76510238647461
1.2938086986541748,478,300,204.2865447998047,164.51905822753906,60.554847717285156,60.85172653198242,108.30780792236328,198.12733459472656,320.5155029296875,42.51749038696289,59.3892936706543,26.155662536621094
1.4538066387176514,471,274,206.90692138671875,162.599853515625,59.298065185546875,60.47999572753906,167.6686248779297,193.2632598876953,328.382568359375,43.72221755981445,60.54018020629883,21.526145935058594
1.654402256011963,458,283,213.65731811523438,158.13055419921875,59.50861358642578,64.21580505371094,9.486162185668945,194.46502685546875,324.1626281738281,43.02953338623047,60.305213928222656,23.268421173095703
1.7578587532043457,464,282,215.07101440429688,159.64468383789062,59.23894500732422,65.14836883544922,166.5745391845703,194.46502685546875,324.1626281738281,43.02953338623047,60.305213928222656,23.268421173095703
1.8973164558410645,464,282,215.07101440429688,159.64468383789062,59.23894500732422,65.14836883544922,166.5745391845703,194.46502685546875,324.1626281738281,43.02953338623047,60.305213928222656,23.268421173095703
2.0010714530944824,471,285,213.19732666015625,159.29864501953125,62.81467819213867,67.32162475585938,171.87156677246094,194.72145080566406,324.0668029785156,43.374305725097656,61.07978439331055,22.732433319091797
2.0777275562286377,471,285,213.19732666015625,159.29864501953125,62.81467819213867,67.32162475585938,171.87156677246094,194.72145080566406,324.0668029785156,43.374305725097656,61.07978439331055,22.732433319091797
2.16245436668396,471,285,213.19732666015625,159.29864501953125,62.81467819213867,67.32162475585938,171.87156677246094,194.72145080566406,324.0668029785156,43.374305725097656,61.07978439331055,22.732433319091797
2.2345004081726074,471,285,213.19732666015625,159.29864501953125,62.81467819213867,67.32162475585938,171.87156677246094,194.72145080566406,324.0668029785156,43.374305725097656,61.07978439331055,22.732433319091797
2.3631651401519775,447,273,213.19732666015625,159.29864501953125,62.81467819213867,67.32162475585938,171.87156677246094,194.12290954589844,318.1217346191406,32.35888671875,55.62896728515625,72.3993911743164
2.4939446449279785,447,273,213.19732666015625,159.29864501953125,62.81467819213867,67.32162475585938,171.87156677246094,194.12290954589844,318.1217346191406,32.35888671875,55.62896728515625,72.3993911743164
2.638519525527954,449,271,210.7256622314453,157.7587890625,61.8743782043457,64.10696411132812,167.84298706054688,194.12290954589844,318.1217346191406,32.35888671875,55.62896728515625,72.3993911743164
2.75189471244812,477,284,210.7256622314453,157.7587890625,61.8743782043457,64.10696411132812,167.84298706054688,196.752685546875,324.8730773925781,42.87443542480469,62.19911575317383,17.870229721069336
2.8873789310455322,478,284,211.32492065429688,158.38072204589844,63.80508041381836,68.07046508789062,174.62864685058594,196.752685546875,324.8730773925781,42.87443542480469,62.19911575317383,17.870229721069336
3.0411555767059326,453,268,209.15521240234375,165.61026000976562,46.318241119384766,77.41362762451172,96.92926025390625,196.752685546875,324.8730773925781,42.87443542480469,62.19911575317383,17.870229721069336
3.2660114765167236,444,269,209.15521240234375,165.61026000976562,46.318241119384766,77.41362762451172,96.92926025390625,193.25390625,321.7155456542969,45.989315032958984,60.129337310791016,33.68672180175781
3.355701446533203,465,289,213.3085174560547,160.6436767578125,62.71119689941406,65.36026763916016,170.82725524902344,193.25390625,321.7155456542969,45.989315032958984,60.129337310791016,33.68672180175781
3.4860873222351074,471,289,213.3085174560547,160.6436767578125,62.71119689941406,65.36026763916016,170.82725524902344,194.1280517578125,324.5611267089844,44.55135726928711,63.359310150146484,20.73993682861328
3.6833159923553467,473,288,213.60543823242188,161.11358642578125,62.14748764038086,66.72000885009766,175.39031982421875,195.24990844726562,324.17120361328125,43.31049346923828,61.249755859375,17.26611328125
3.8488998413085938,469,284,213.2860107421875,160.6930389404297,58.20978546142578,64.78561401367188,165.46072387695312,195.24990844726562,324.17120361328125,43.31049346923828,61.249755859375,17.26611328125
3.988497495651245,469,285,213.2860107421875,160.6930389404297,58.20978546142578,64.78561401367188,165.46072387695312,195.61915588378906,323.9353942871094,42.51783752441406,61.81079864501953,18.148422241210938
4.158800363540649,385,369,265.08135986328125,211.17474365234375,48.960872650146484,59.51198959350586,19.136699676513672,195.61915588378906,323.9353942871094,42.51783752441406,61.81079864501953,18.148422241210938
4.335778474807739,300,421,269.6070556640625,210.2834014892578,50.66352081298828,56.520729064941406,13.71688461303711,137.93141174316406,298.3211975097656,56.060089111328125,62.89878845214844,37.96067428588867
4.528327465057373,236,380,269.6070556640625,210.2834014892578,50.66352081298828,56.520729064941406,13.71688461303711,109.1563720703125,301.4627685546875,59.775909423828125,61.84067153930664,105.0214614868164
4.733089447021484,236,380,269.6070556640625,210.2834014892578,50.66352081298828,56.520729064941406,13.71688461303711,109.1563720703125,301.4627685546875,59.775909423828125,61.84067153930664,105.0214614868164
4.927578926086426,183,361,301.1424560546875,200.69259643554688,44.18779754638672,63.10820388793945,19.654743194580078,105.89630126953125,302.52154541015625,58.002376556396484,60.85173034667969,114.74149322509766
5.033715486526489,200,374,300.9150390625,200.51199340820312,44.403297424316406,59.895042419433594,30.312435150146484,111.05844116210938,302.605224609375,54.295875549316406,57.75719451904297,85.4531021118164
5.180095672607422,200,374,300.9150390625,200.51199340820312,44.403297424316406,59.895042419433594,30.312435150146484,111.05844116210938,302.605224609375,54.295875549316406,57.75719451904297,85.4531021118164
5.289170742034912,244,384,268.77520751953125,210.39614868164062,51.220863342285156,54.976070404052734,44.056724548339844,111.05844116210938,302.605224609375,54.295875549316406,57.75719451904297,85.4531021118164
5.386565923690796,320,457,268.77520751953125,210.39614868164062,51.220863342285156,54.976070404052734,44.056724548339844,141.82528686523438,286.954833984375,55.21554183959961,59.55360794067383,19.929576873779297
5.52631688117981,320,457,268.77520751953125,210.39614868164062,51.220863342285156,54.976070404052734,44.056724548339844,141.82528686523438,286.954833984375,55.21554183959961,59.55360794067383,19.929576873779297
5.643637657165527,304,462,278.5063171386719,213.5484161376953,48.1121940612793,53.33696365356445,33.102046966552734,141.82528686523438,286.954833984375,55.21554183959961,59.55360794067383,19.929576873779297
5.75769829750061,245,428,278.5063171386719,213.5484161376953,48.1121940612793,53.33696365356445,33.102046966552734,117.37590026855469,288.96502685546875,56.74699020385742,60.21037292480469,80.97966766357422
5.9139564037323,245,428,278.5063171386719,213.5484161376953,48.1121940612793,53.33696365356445,33.102046966552734,117.37590026855469,288.96502685546875,56.74699020385742,60.21037292480469,80.97966766357422
6.005799055099487,221,437,288.9471740722656,223.64962768554688,45.02521514892578,59.89867401123047,14.786495208740234,117.37590026855469,288.96502685546875,56.74699020385742,60.21037292480469,80.97966766357422
6.12022852897644,245,482,288.9471740722656,223.64962768554688,45.02521514892578,59.89867401123047,14.786495208740234,114.68414306640625,279.078857421875,57.74432373046875,58.7096061706543,13.507152557373047
6.273418426513672,245,482,288.9471740722656,223.64962768554688,45.02521514892578,59.89867401123047,14.786495208740234,114.68414306640625,279.078857421875,57.74432373046875,58.7096061706543,13.507152557373047
6.3363566398620605,251,481,286.88934326171875,221.96591186523438,45.13578414916992,57.84788131713867,30.940998077392578,114.68414306640625,279.078857421875,57.74432373046875,58.7096061706543,13.507152557373047
6.402790069580078,250,446,285.3381042480469,215.83200073242188,47.14445495605469,57.2078742980957,29.29099464416504,117.28915405273438,289.7994689941406,60.67771530151367,62.08142852783203,37.351890563964844
6.562107563018799,250,446,285.3381042480469,215.83200073242188,47.14445495605469,57.2078742980957,29.29099464416504,117.28915405273438,289.7994689941406,60.67771530151367,62.08142852783203,37.351890563964844
6.713986873626709,249,441,286.8357849121094,212.55238342285156,47.858829498291016,61.569313049316406,24.53427505493164,117.28915405273438,289.7994689941406,60.67771530151367,62.08142852783203,37.351890563964844
6.7654945850372314,245,434,287.1025085449219,210.63772583007812,47.263092041015625,62.184303283691406,17.930532455444336,118.4400634765625,288.5895690917969,59.71662521362305,61.98455047607422,55.068504333496094
6.885005235671997,245,434,287.1025085449219,210.63772583007812,47.263092041015625,62.184303283691406,17.930532455444336,118.4400634765625,288.5895690917969,59.71662521362305,61.98455047607422,55.068504333496094
6.984915256500244,245,434,287.1025085449219,210.63772583007812,47.263092041015625,62.184303283691406,17.930532455444336,118.4400634765625,288.5895690917969,59.71662521362305,61.98455047607422,55.068504333496094
7.1018571853637695,242,429,288.6478576660156,208.44915771484375,46.36992645263672,64.62071990966797,16.44108009338379,118.4400634765625,288.5895690917969,59.71662521362305,61.98455047607422,55.068504333496094
7.322602987289429,239,423,288.6478576660156,208.44915771484375,46.36992645263672,64.62071990966797,16.44108009338379,116.93223571777344,291.0804138183594,58.567169189453125,63.2625617980957,55.611785888671875
7.491620063781738,236,418,289.5871276855469,207.27621459960938,44.17192840576172,65.81963348388672,21.13477325439453,116.93223571777344,291.0804138183594,58.567169189453125,63.2625617980957,55.611785888671875
7.579611301422119,242,419,288.08642578125,208.00576782226562,43.064910888671875,59.653778076171875,13.929740905761719,118.69065856933594,291.6995849609375,53.51316452026367,57.72325134277344,43.032562255859375
7.699893474578857,242,419,288.08642578125,208.00576782226562,43.064910888671875,59.653778076171875,13.929740905761719,118.69065856933594,291.6995849609375,53.51316452026367,57.72325134277344,43.032562255859375
7.813719987869263,244,423,287.9764709472656,208.04324340820312,44.36105728149414,58.435874938964844,25.32844352722168,118.69065856933594,291.6995849609375,53.51316452026367,57.72325134277344,43.032562255859375
7.933027744293213,246,424,287.9764709472656,208.04324340820312,44.36105728149414,58.435874938964844,25.32844352722168,119.46121215820312,291.6556091308594,54.52850341796875,58.06287384033203,40.595821380615234
8.121619701385498,246,424,287.9764709472656,208.04324340820312,44.36105728149414,58.435874938964844,25.32844352722168,119.46121215820312,291.6556091308594,54.52850341796875,58.06287384033203,40.595821380615234
8.347789287567139,280,366,274.4932861328125,194.161865234375,50.602691650390625,52.54020690917969,2.8864381313323975,141.52110290527344,303.7629089355469,31.940969467163086,61.703189849853516,90.43455505371094
8.434881210327148,279,294,279.16021728515625,144.91432189941406,44.192813873291016,54.3151969909668,162.55801391601562,141.52110290527344,303.7629089355469,31.940969467163086,61.703189849853516,90.43455505371094
